work_tract,home_tract,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03
40109100300,40109105100,9,4,5,0,0,6,3,0,0,9
40109100300,40109105600,2,2,0,0,0,1,1,0,0,2
40109100300,40109105903,3,0,3,0,1,2,0,0,0,3
40109100300,40109105904,3,2,1,0,0,2,1,0,1,2
40109100300,40109105906,3,0,3,0,0,0,3,0,0,3
40109100300,40109105907,9,1,5,3,0,2,7,0,0,9
40109100300,40109106301,4,0,4,0,0,3,1,0,0,4
40109100300,40109106302,2,0,2,0,2,0,0,0,0,2
40109100300,40109106303,3,0,3,0,0,0,3,0,0,3
40109100300,40109106401,6,0,3,3,0,0,6,0,0,6
40109100300,40109106402,6,0,4,2,1,2,3,0,0,6
40109100300,40109106403,7,1,6,0,0,1,6,0,1,6
40109100300,40109106501,6,1,2,3,3,0,3,0,0,6
40109100300,40109106502,6,1,2,3,1,3,2,0,0,6
40109100300,40109106503,5,0,2,3,0,2,3,0,0,5
40109100300,40109106601,4,0,3,1,0,2,2,0,1,3
40109100300,40109106602,3,1,2,0,0,0,3,0,2,1
40109100300,40109106604,2,0,1,1,0,0,2,0,0,2
40109100300,40109106606,7,3,1,3,0,4,3,0,0,7
40109100300,40109106607,7,0,2,5,0,0,7,0,0,7
40109100300,40109106608,1,1,0,0,0,1,0,0,0,1
40109100300,40109106609,3,1,1,1,0,2,1,0,0,3
40109100300,40109106610,6,1,4,1,0,1,5,0,1,5
40109100300,40109106702,1,1,0,0,0,0,1,0,0,1
40109100300,40109106707,7,0,3,4,3,4,0,0,2,5
40109100300,40109106708,3,0,0,3,0,0,3,0,0,3
40109100300,40109106803,3,1,1,1,0,2,1,1,0,2
40109100300,40109106804,3,0,2,1,0,3,0,1,0,2
40109100300,40109106903,5,2,3,0,3,2,0,0,0,5
40109100300,40109106906,7,6,1,0,0,2,5,0,0,7
40109100300,40109106907,2,0,2,0,1,1,0,0,0,2
40109100300,40109106909,1,0,1,0,0,1,0,0,0,1
40109100300,40109106910,1,1,0,0,1,0,0,0,0,1
40109100300,40109106911,2,2,0,0,2,0,0,0,0,2
40109100300,40109106912,1,0,1,0,1,0,0,0,0,1
40109100300,40109106913,2,0,2,0,0,2,0,0,0,2
40109100300,40109106915,5,3,0,2,5,0,0,0,0,5
40109100300,40109107104,2,1,1,0,0,0,2,0,0,2
40109100300,40109107206,1,0,1,0,0,0,1,0,0,1
40109100300,40109107207,2,2,0,0,0,2,0,0,0,2
40109100300,40109107209,2,0,1,1,1,0,1,0,0,2
40109100300,40109107212,2,0,2,0,0,0,2,0,0,2
40109100300,40109107213,1,1,0,0,0,0,1,0,0,1
40109100300,40109107214,1,1,0,0,0,0,1,0,0,1
40109100300,40109107215,1,1,0,0,0,0,1,0,0,1
40109100300,40109107218,3,3,0,0,0,0,3,0,0,3
40109100300,40109107219,2,0,2,0,0,1,1,0,0,2
40109100300,40109107221,1,0,0,1,0,0,1,0,0,1
40109100300,40109107305,2,1,0,1,0,1,1,0,0,2
40109100300,40109107306,1,1,0,0,0,1,0,0,1,0
40109100300,40109107401,3,2,1,0,0,0,3,0,0,3
40109100300,40109107404,1,0,1,0,0,1,0,0,0,1
40109100300,40109107405,1,0,1,0,0,1,0,0,0,1
40109100300,40109107601,4,1,3,0,1,0,3,0,0,4
40109100300,40109107604,2,0,1,1,0,1,1,0,0,2
40109100300,40109107605,1,0,1,0,0,0,1,0,0,1
40109100300,40109107607,1,0,1,0,0,0,1,0,0,1
40109100300,40109107705,4,1,1,2,0,0,4,0,0,4
40109100300,40109107706,4,2,2,0,0,3,1,0,0,4
40109100300,40109107801,1,0,1,0,0,1,0,0,0,1
40109100300,40109107804,2,0,2,0,0,2,0,0,0,2
40109100300,40109107806,2,0,0,2,0,0,2,0,0,2
40109100300,40109107807,3,0,1,2,0,1,2,0,0,3
40109100300,40109107809,1,1,0,0,0,1,0,0,0,1
40109100300,40109107900,1,0,1,0,0,0,1,0,0,1
40109100300,40109108003,2,0,2,0,2,0,0,0,0,2
40109100300,40109108006,5,2,0,3,0,2,3,0,0,5
40109100300,40109108007,3,3,0,0,0,0,3,0,0,3
40109100300,40109108008,2,1,1,0,0,2,0,0,0,2
40109100300,40109108010,1,0,1,0,0,1,0,0,0,1
40109100300,40109108011,2,0,2,0,0,2,0,0,0,2
40109100300,40109108101,2,0,1,1,0,1,1,0,1,1
40109100300,40109108106,3,0,3,0,3,0,0,0,0,3
40109100300,40109108107,1,0,0,1,0,1,0,0,0,1
40109100300,40109108109,2,0,1,1,0,1,1,0,0,2
40109100300,40109108113,5,1,4,0,0,2,3,0,0,5
40109100300,40109108201,6,1,5,0,0,1,5,0,1,5
40109100300,40109108203,3,1,2,0,0,2,1,0,0,3
40109100300,40109108206,4,0,0,4,0,0,4,0,0,4
40109100300,40109108207,1,1,0,0,0,1,0,0,0,1
40109100300,40109108208,5,0,5,0,2,3,0,0,1,4
40109100300,40109108213,4,0,2,2,0,0,4,0,0,4
40109100300,40109108215,1,0,1,0,0,1,0,0,0,1
40109100300,40109108216,3,3,0,0,2,1,0,0,0,3
40109100300,40109108217,2,0,2,0,0,2,0,0,0,2
40109100300,40109108218,4,1,3,0,0,2,2,0,0,4
40109100300,40109108219,6,0,4,2,0,0,6,0,0,6
40109100300,40109108220,6,2,4,0,2,1,3,0,0,6
40109100300,40109108221,8,2,1,5,3,2,3,0,0,8
40109100300,40109108301,1,1,0,0,1,0,0,0,0,1
40109100300,40109108302,15,2,10,3,1,9,5,0,0,15
40109100300,40109108303,2,2,0,0,2,0,0,0,0,2
40109100300,40109108304,2,1,1,0,0,1,1,0,1,1
40109100300,40109108307,7,3,4,0,0,4,3,0,0,7
40109100300,40109108310,3,0,3,0,0,1,2,0,0,3
40109100300,40109108313,4,0,4,0,2,2,0,0,0,4
40109100300,40109108314,4,2,2,0,2,0,2,0,0,4
40109100300,40109108315,13,3,9,1,0,7,6,0,0,13
40109100300,40109108316,3,0,2,1,1,0,2,0,0,3
40109100300,40109108317,5,0,3,2,0,0,5,0,0,5
40109100300,40109108402,2,0,2,0,0,0,2,0,0,2
40109100300,40109108403,4,0,2,2,0,4,0,0,0,4
40109100300,40109108404,1,0,1,0,0,1,0,0,0,1
40109100300,40109108504,6,1,5,0,1,1,4,0,1,5
40109100300,40109108506,4,0,1,3,1,2,1,0,0,4
40109100300,40109108507,6,0,6,0,0,0,6,0,0,6
40109100300,40109108508,1,0,1,0,0,0,1,0,0,1
40109100300,40109108511,7,2,1,4,1,3,3,2,0,5
40109100300,40109108512,1,0,1,0,0,0,1,0,0,1
40109100300,40109108514,2,0,0,2,0,0,2,0,0,2
40109100300,40109108515,3,2,1,0,0,3,0,0,0,3
40109100300,40109108519,3,0,0,3,1,0,2,0,1,2
40109100300,40109108520,3,0,0,3,0,0,3,0,1,2
40109100300,40109108521,1,0,1,0,0,1,0,0,0,1
40109100300,40109108523,2,0,1,1,0,0,2,0,0,2
40109100300,40109108524,4,1,2,1,1,1,2,0,0,4
40109100300,40109108526,6,0,5,1,0,6,0,0,0,6
40109100300,40109108527,5,4,1,0,0,5,0,0,0,5
40109100300,40109108528,3,0,2,1,1,2,0,0,0,3
40109100300,40109108529,6,0,6,0,0,0,6,0,0,6
40109100300,40109108601,6,1,2,3,0,1,5,0,0,6
40109100300,40109108602,4,0,4,0,0,4,0,0,0,4
40109100300,40109108603,1,1,0,0,0,1,0,0,0,1
40109100300,40109108701,1,0,1,0,0,0,1,0,0,1
40109100300,40109108703,2,0,2,0,0,0,2,0,0,2
40109100300,40109108704,1,0,1,0,0,0,1,0,0,1
40109100300,40109108708,3,0,1,2,0,2,1,0,0,3
40109100300,40109108709,1,1,0,0,1,0,0,0,0,1
40109100300,40109108801,1,0,1,0,0,1,0,0,1,0
40109100300,40109108802,1,1,0,0,0,0,1,0,0,1
40109100300,40109108804,4,0,4,0,0,2,2,0,0,4
40109100300,40109108900,1,1,0,0,1,0,0,0,0,1
40109100300,40109109001,2,0,0,2,0,1,1,0,0,2
40109100300,40109109003,6,0,6,0,0,0,6,0,0,6
40109100300,40109109004,3,2,0,1,1,1,1,0,0,3
40109100300,40109109201,4,0,1,3,2,0,2,0,0,4
40109100400,40109100200,2,0,1,1,0,0,2,0,0,2
40109100400,40109100400,9,0,7,2,2,7,0,2,2,5
40109100400,40109100500,8,1,6,1,1,7,0,0,3,5
40109100400,40109100600,1,0,0,1,1,0,0,0,0,1
40109100400,40109100700,1,0,1,0,0,1,0,0,0,1
40109100400,40109100800,1,0,0,1,0,1,0,1,0,0
40109100400,40109101300,6,0,4,2,1,5,0,0,1,5
40109100400,40109101400,5,5,0,0,2,3,0,0,0,5
40109100400,40109101500,2,0,2,0,0,2,0,0,2,0
40109100400,40109102000,2,0,2,0,2,0,0,1,0,1
40109100400,40109102300,1,1,0,0,0,1,0,0,0,1
40109100400,40109102600,2,2,0,0,0,2,0,0,0,2
40109100400,40109102900,2,1,1,0,2,0,0,0,0,2
40109100400,40109103300,1,0,1,0,1,0,0,0,1,0
40109100400,40109103500,1,0,0,1,0,1,0,0,1,0
40109100400,40109103800,1,0,1,0,0,0,1,1,0,0
40109100400,40109104100,1,1,0,0,0,0,1,0,0,1
40109100400,40109104300,1,0,1,0,1,0,0,0,0,1
40109100400,40109104900,1,0,1,0,0,1,0,0,0,1
40109100400,40109105000,2,0,1,1,0,2,0,1,0,1
40109100400,40109105100,3,0,3,0,2,0,1,1,0,2
40109100400,40109105201,1,0,1,0,0,1,0,0,0,1
40109100400,40109105600,1,1,0,0,1,0,0,0,0,1
40109100400,40109105904,1,0,1,0,0,1,0,0,0,1
40109100400,40109105907,1,0,1,0,0,1,0,0,0,1
40109100400,40109106100,4,1,3,0,2,2,0,1,0,3
40109100400,40109106301,3,1,2,0,1,2,0,2,0,1
40109100400,40109106302,3,2,1,0,3,0,0,0,0,3
40109100400,40109106403,1,0,1,0,0,0,1,1,0,0
40109100400,40109106501,2,0,0,2,2,0,0,2,0,0
40109100400,40109106502,2,1,0,1,0,1,1,1,0,1
40109100400,40109106604,4,2,2,0,2,2,0,2,0,2
40109100400,40109106607,3,0,2,1,0,2,1,1,0,2
40109100400,40109106609,1,0,1,0,0,0,1,0,0,1
40109100400,40109106704,1,0,1,0,0,0,1,1,0,0
40109100400,40109106706,1,1,0,0,0,1,0,0,0,1
40109100400,40109106707,5,2,3,0,2,3,0,1,1,3
40109100400,40109106803,1,0,1,0,1,0,0,0,0,1
40109100400,40109106804,2,0,2,0,2,0,0,0,0,2
40109100400,40109106907,1,0,0,1,1,0,0,0,0,1
40109100400,40109106909,2,2,0,0,2,0,0,0,0,2
40109100400,40109106911,1,0,1,0,0,1,0,0,0,1
40109100400,40109106912,3,0,3,0,2,0,1,1,0,2
40109100400,40109106913,2,1,1,0,1,0,1,1,0,1
40109100400,40109106915,1,0,1,0,0,1,0,0,0,1
40109100400,40109107001,4,0,3,1,0,1,3,1,0,3
40109100400,40109107103,2,0,1,1,0,2,0,0,0,2
40109100400,40109107104,2,0,2,0,0,2,0,0,0,2
40109100400,40109107206,2,1,0,1,1,1,0,0,1,1
40109100400,40109107207,1,0,1,0,1,0,0,0,0,1
40109100400,40109107218,1,0,1,0,0,1,0,0,0,1
40109100400,40109107220,1,1,0,0,0,1,0,0,0,1
40109100400,40109107221,1,0,1,0,0,1,0,0,0,1
40109100400,40109107303,2,2,0,0,1,1,0,1,0,1
40109100400,40109107305,1,1,0,0,0,1,0,0,0,1
40109100400,40109107306,1,1,0,0,1,0,0,0,0,1
40109100400,40109107401,4,0,2,2,0,4,0,0,1,3
40109100400,40109107403,1,0,0,1,0,1,0,0,0,1
40109100400,40109107404,1,0,1,0,1,0,0,0,0,1
40109100400,40109107405,2,1,0,1,0,2,0,0,0,2
40109100400,40109107601,2,2,0,0,1,1,0,0,0,2
40109100400,40109107604,1,1,0,0,0,1,0,1,0,0
40109100400,40109107605,1,0,1,0,1,0,0,0,0,1
40109100400,40109107607,1,0,0,1,0,1,0,0,0,1
40109100400,40109107703,1,0,1,0,0,1,0,1,0,0
40109100400,40109107704,1,0,0,1,0,1,0,0,0,1
40109100400,40109107801,1,0,1,0,0,1,0,0,0,1
40109100400,40109107804,2,1,1,0,1,1,0,0,0,2
40109100400,40109107805,5,1,4,0,0,3,2,3,0,2
40109100400,40109107806,1,0,1,0,0,1,0,0,0,1
40109100400,40109107807,2,0,2,0,0,2,0,0,0,2
40109100400,40109107809,1,0,1,0,0,1,0,0,0,1
40109100400,40109108003,8,1,7,0,5,3,0,0,0,8
40109100400,40109108005,3,2,1,0,0,1,2,2,0,1
40109100400,40109108006,5,1,4,0,1,1,3,0,0,5
40109100400,40109108007,3,0,3,0,3,0,0,0,0,3
40109100400,40109108008,6,0,5,1,0,6,0,0,1,5
40109100400,40109108009,2,0,2,0,1,1,0,0,0,2
40109100400,40109108101,4,0,4,0,0,2,2,0,2,2
40109100400,40109108113,1,1,0,0,1,0,0,0,0,1
40109100400,40109108114,2,2,0,0,0,2,0,1,0,1
40109100400,40109108204,3,1,2,0,1,2,0,0,0,3
40109100400,40109108206,2,0,0,2,2,0,0,0,0,2
40109100400,40109108213,3,0,3,0,0,0,3,0,0,3
40109100400,40109108215,3,1,2,0,0,2,1,0,0,3
40109100400,40109108216,1,0,1,0,0,1,0,0,0,1
40109100400,40109108218,5,1,2,2,0,2,3,3,0,2
40109100400,40109108219,4,0,4,0,0,0,4,0,0,4
40109100400,40109108221,4,0,3,1,0,4,0,0,0,4
40109100400,40109108301,1,1,0,0,0,1,0,0,1,0
40109100400,40109108304,1,0,1,0,0,1,0,1,0,0
40109100400,40109108307,4,1,0,3,3,1,0,1,0,3
40109100400,40109108309,3,0,3,0,0,3,0,0,1,2
40109100400,40109108310,7,1,6,0,1,6,0,0,0,7
40109100400,40109108313,2,1,1,0,1,1,0,0,0,2
40109100400,40109108314,6,0,6,0,2,3,1,1,0,5
40109100400,40109108315,2,0,2,0,0,2,0,0,0,2
40109100400,40109108316,2,0,2,0,0,1,1,0,0,2
40109100400,40109108317,1,0,0,1,0,0,1,0,0,1
40109100400,40109108318,6,0,3,3,4,0,2,0,0,6
40109100400,40109108402,2,2,0,0,0,2,0,1,0,1
40109100400,40109108504,1,0,1,0,1,0,0,0,0,1
40109100400,40109108506,4,0,3,1,0,1,3,3,0,1
40109100400,40109108507,1,0,0,1,1,0,0,0,0,1
40109100400,40109108508,2,1,1,0,1,1,0,0,0,2
40109100400,40109108511,1,1,0,0,1,0,0,0,0,1
40109100400,40109108512,3,0,0,3,0,0,3,0,0,3
40109100400,40109108513,3,0,3,0,0,3,0,0,0,3
40109100400,40109108514,1,0,1,0,0,1,0,0,0,1
40109100400,40109108515,3,0,0,3,0,0,3,3,0,0
40109100400,40109108519,2,0,0,2,1,0,1,0,0,2
40109100400,40109108527,1,0,1,0,0,1,0,1,0,0
40109100400,40109108530,2,0,1,1,1,0,1,1,0,1
40109100400,40109108706,3,1,2,0,0,2,1,0,0,3
40109100400,40109108801,4,2,2,0,2,2,0,2,0,2
40109100400,40109108804,6,0,6,0,0,6,0,0,0,6
40109100400,40109108900,1,0,0,1,0,1,0,0,1,0
40109100400,40109109003,1,0,1,0,0,0,1,1,0,0
40109100400,40109109201,1,0,0,1,1,0,0,0,1,0
40109100500,40109100100,40,8,21,11,5,21,14,2,0,38
40109100500,40109100200,63,7,38,18,5,24,34,6,4,53
40109100500,40109100300,28,2,15,11,1,5,22,0,3,25
40109100500,40109100400,38,5,24,9,12,24,2,7,1,30
40109100500,40109100500,36,4,24,8,7,15,14,3,0,33
40109100500,40109100600,10,4,6,0,3,1,6,0,0,10
40109100500,40109100700,21,7,9,5,1,7,13,1,1,19
40109100500,40109100800,41,8,19,14,2,27,12,7,2,32
40109100500,40109100900,33,0,30,3,1,13,19,0,1,32
40109100500,40109101000,17,0,14,3,3,10,4,2,0,15
40109100500,40109101100,10,0,10,0,0,4,6,0,2,8
40109100500,40109101200,32,5,17,10,6,5,21,2,1,29
40109100500,40109101300,44,10,24,10,17,19,8,3,4,37
40109100500,40109101400,15,0,10,5,4,6,5,0,0,15
40109100500,40109101500,24,5,11,8,2,8,14,1,1,22
40109100500,40109101600,20,3,10,7,0,13,7,0,1,19
40109100500,40109101700,17,4,11,2,0,6,11,0,1,16
40109100500,40109101800,25,3,18,4,1,9,15,0,0,25
40109100500,40109101900,53,13,25,15,6,27,20,5,2,46
40109100500,40109102000,31,8,16,7,5,12,14,3,3,25
40109100500,40109102100,16,0,10,6,1,2,13,0,0,16
40109100500,40109102200,25,3,9,13,5,8,12,2,1,22
40109100500,40109102300,33,9,17,7,6,11,16,1,0,32
40109100500,40109102400,23,2,18,3,7,12,4,9,0,14
40109100500,40109102500,4,2,1,1,0,1,3,0,0,4
40109100500,40109102600,11,1,8,2,4,4,3,1,0,10
40109100500,40109102700,3,1,1,1,2,1,0,0,1,2
40109100500,40109102800,18,0,18,0,8,7,3,3,2,13
40109100500,40109102900,20,2,18,0,5,8,7,6,0,14
40109100500,40109103000,3,0,2,1,0,1,2,0,0,3
40109100500,40109103200,27,10,15,2,4,15,8,0,1,26
40109100500,40109103300,1,1,0,0,1,0,0,0,1,0
40109100500,40109103400,1,0,0,1,0,0,1,0,0,1
40109100500,40109103601,6,1,2,3,1,1,4,2,0,4
40109100500,40109103602,2,0,1,1,1,1,0,0,0,2
40109100500,40109103800,15,4,5,6,0,4,11,1,2,12
40109100500,40109103900,23,1,15,7,4,14,5,0,5,18
40109100500,40109104000,3,0,3,0,0,0,3,0,0,3
40109100500,40109104100,11,4,6,1,5,4,2,2,1,8
40109100500,40109104200,15,1,7,7,2,9,4,5,2,8
40109100500,40109104300,10,1,6,3,0,4,6,3,1,6
40109100500,40109104400,9,0,8,1,0,6,3,0,4,5
40109100500,40109104500,8,1,2,5,1,5,2,0,1,7
40109100500,40109104600,7,0,5,2,0,3,4,1,0,6
40109100500,40109104700,3,0,2,1,0,3,0,1,2,0
40109100500,40109104800,9,0,4,5,0,5,4,1,1,7
40109100500,40109104900,10,3,5,2,2,8,0,3,0,7
40109100500,40109105000,12,0,3,9,0,12,0,4,0,8
40109100500,40109105100,24,3,10,11,3,13,8,0,0,24
40109100500,40109105201,20,5,10,5,0,15,5,1,1,18
40109100500,40109105202,32,4,17,11,4,16,12,3,2,27
40109100500,40109105300,10,7,1,2,0,8,2,0,0,10
40109100500,40109105400,17,1,12,4,5,11,1,2,3,12
40109100500,40109105500,11,0,9,2,0,7,4,0,0,11
40109100500,40109105600,14,6,7,1,4,7,3,0,3,11
40109100500,40109105700,2,1,1,0,1,0,1,1,0,1
40109100500,40109105800,6,1,5,0,0,5,1,5,0,1
40109100500,40109105903,28,1,21,6,4,17,7,0,2,26
40109100500,40109105904,22,5,3,14,0,13,9,5,0,17
40109100500,40109105905,18,1,15,2,6,7,5,0,0,18
40109100500,40109105906,29,3,16,10,1,13,15,1,0,28
40109100500,40109105907,49,9,23,17,8,25,16,9,3,37
40109100500,40109106000,40,4,17,19,6,13,21,1,2,37
40109100500,40109106100,28,2,14,12,8,18,2,0,3,25
40109100500,40109106200,17,4,8,5,3,12,2,1,1,15
40109100500,40109106301,39,5,20,14,5,27,7,4,3,32
40109100500,40109106302,66,9,38,19,6,40,20,3,5,58
40109100500,40109106303,30,2,19,9,9,6,15,1,0,29
40109100500,40109106401,8,0,1,7,4,0,4,0,0,8
40109100500,40109106402,15,1,6,8,2,3,10,1,2,12
40109100500,40109106403,53,10,29,14,7,23,23,5,5,43
40109100500,40109106501,32,3,14,15,1,8,23,2,1,29
40109100500,40109106502,58,5,45,8,11,18,29,0,6,52
40109100500,40109106503,36,0,21,15,1,4,31,0,0,36
40109100500,40109106601,46,7,26,13,2,28,16,2,1,43
40109100500,40109106602,49,4,32,13,3,20,26,8,5,36
40109100500,40109106604,17,7,4,6,1,7,9,1,3,13
40109100500,40109106606,24,2,18,4,0,17,7,0,0,24
40109100500,40109106607,42,3,20,19,0,15,27,1,3,38
40109100500,40109106608,35,2,17,16,4,10,21,1,0,34
40109100500,40109106609,14,3,9,2,2,4,8,0,1,13
40109100500,40109106610,17,3,2,12,2,9,6,0,1,16
40109100500,40109106702,32,5,19,8,3,21,8,1,4,27
40109100500,40109106704,32,0,17,15,4,14,14,0,0,32
40109100500,40109106705,38,3,30,5,4,10,24,0,3,35
40109100500,40109106706,29,2,15,12,4,15,10,0,1,28
40109100500,40109106707,58,8,36,14,13,26,19,6,1,51
40109100500,40109106708,25,1,16,8,3,6,16,1,0,24
40109100500,40109106801,15,3,10,2,0,10,5,0,2,13
40109100500,40109106802,15,3,6,6,1,4,10,0,1,14
40109100500,40109106803,18,2,15,1,2,4,12,3,1,14
40109100500,40109106804,36,5,20,11,4,21,11,0,0,36
40109100500,40109106902,20,2,8,10,5,10,5,1,1,18
40109100500,40109106903,47,4,27,16,5,17,25,4,2,41
40109100500,40109106906,35,4,16,15,2,14,19,2,1,32
40109100500,40109106907,19,0,11,8,1,7,11,3,0,16
40109100500,40109106909,15,3,11,1,1,11,3,1,0,14
40109100500,40109106910,22,5,9,8,1,12,9,0,3,19
40109100500,40109106911,15,6,3,6,3,12,0,0,0,15
40109100500,40109106912,14,2,10,2,3,6,5,1,6,7
40109100500,40109106913,31,0,27,4,11,16,4,2,2,27
40109100500,40109106914,17,3,8,6,8,7,2,1,3,13
40109100500,40109106915,29,10,13,6,6,20,3,4,0,25
40109100500,40109107001,22,7,12,3,3,15,4,0,3,19
40109100500,40109107002,10,2,8,0,2,7,1,0,0,10
40109100500,40109107101,1,0,0,1,0,0,1,0,0,1
40109100500,40109107103,5,3,1,1,2,3,0,0,2,3
40109100500,40109107104,14,1,12,1,2,10,2,0,1,13
40109100500,40109107206,20,0,12,8,1,7,12,0,1,19
40109100500,40109107207,16,1,7,8,2,6,8,1,3,12
40109100500,40109107209,29,6,13,10,7,12,10,3,1,25
40109100500,40109107210,19,2,13,4,2,12,5,2,0,17
40109100500,40109107211,19,1,12,6,6,4,9,0,6,13
40109100500,40109107212,34,9,18,7,7,17,10,0,6,28
40109100500,40109107213,21,2,16,3,3,16,2,0,1,20
40109100500,40109107214,14,1,8,5,2,7,5,0,3,11
40109100500,40109107215,15,2,9,4,1,10,4,1,1,13
40109100500,40109107216,2,1,1,0,0,2,0,0,1,1
40109100500,40109107217,14,3,9,2,1,10,3,2,4,8
40109100500,40109107218,3,0,1,2,0,3,0,0,1,2
40109100500,40109107219,4,1,2,1,1,3,0,0,0,4
40109100500,40109107220,14,4,8,2,5,3,6,1,1,12
40109100500,40109107221,12,0,5,7,0,7,5,0,1,11
40109100500,40109107222,7,0,5,2,3,2,2,1,0,6
40109100500,40109107223,10,1,7,2,2,2,6,1,0,9
40109100500,40109107302,14,1,9,4,0,10,4,5,0,9
40109100500,40109107303,9,1,8,0,0,7,2,0,0,9
40109100500,40109107305,8,1,6,1,1,6,1,5,0,3
40109100500,40109107306,25,2,17,6,4,19,2,0,3,22
40109100500,40109107401,63,7,39,17,3,34,26,2,5,56
40109100500,40109107403,51,9,33,9,6,28,17,1,1,49
40109100500,40109107404,42,5,30,7,2,17,23,0,2,40
40109100500,40109107405,42,2,29,11,1,20,21,3,1,38
40109100500,40109107500,2,0,2,0,0,0,2,0,0,2
40109100500,40109107601,24,8,13,3,3,17,4,4,5,15
40109100500,40109107604,21,5,9,7,1,11,9,0,0,21
40109100500,40109107605,25,5,15,5,1,15,9,1,1,23
40109100500,40109107606,2,0,1,1,0,1,1,0,0,2
40109100500,40109107607,41,2,30,9,1,18,22,1,2,38
40109100500,40109107703,29,1,12,16,0,12,17,1,1,27
40109100500,40109107704,10,1,7,2,0,7,3,1,0,9
40109100500,40109107705,19,1,16,2,1,8,10,2,1,16
40109100500,40109107706,26,1,15,10,2,16,8,0,0,26
40109100500,40109107707,17,5,7,5,2,10,5,0,2,15
40109100500,40109107801,40,6,22,12,2,16,22,0,5,35
40109100500,40109107804,23,4,10,9,3,11,9,5,6,12
40109100500,40109107805,26,2,19,5,3,18,5,1,0,25
40109100500,40109107806,40,1,29,10,3,23,14,6,1,33
40109100500,40109107807,41,3,28,10,6,19,16,0,3,38
40109100500,40109107808,16,0,14,2,1,0,15,2,1,13
40109100500,40109107809,16,3,7,6,3,5,8,1,0,15
40109100500,40109107810,28,0,22,6,0,11,17,3,0,25
40109100500,40109107900,20,7,9,4,2,18,0,0,0,20
40109100500,40109108003,45,9,26,10,4,26,15,3,2,40
40109100500,40109108005,31,2,24,5,2,14,15,0,1,30
40109100500,40109108006,41,6,30,5,3,24,14,1,1,39
40109100500,40109108007,38,7,23,8,7,15,16,1,7,30
40109100500,40109108008,26,4,16,6,2,10,14,0,0,26
40109100500,40109108009,38,5,20,13,9,15,14,0,0,38
40109100500,40109108010,26,6,16,4,1,16,9,2,0,24
40109100500,40109108011,46,8,32,6,5,23,18,4,5,37
40109100500,40109108101,31,3,25,3,1,12,18,4,1,26
40109100500,40109108106,30,1,19,10,5,3,22,5,0,25
40109100500,40109108107,31,3,15,13,0,4,27,1,2,28
40109100500,40109108109,54,2,29,23,5,11,38,0,3,51
40109100500,40109108110,51,3,20,28,4,9,38,1,5,45
40109100500,40109108113,29,1,15,13,0,7,22,0,1,28
40109100500,40109108114,40,11,15,14,7,15,18,0,4,36
40109100500,40109108201,31,4,12,15,2,10,19,6,0,25
40109100500,40109108203,40,4,29,7,1,24,15,0,1,39
40109100500,40109108204,26,7,14,5,5,11,10,1,2,23
40109100500,40109108206,29,1,9,19,1,8,20,1,0,28
40109100500,40109108207,4,1,2,1,0,4,0,0,0,4
40109100500,40109108208,17,1,10,6,2,10,5,1,0,16
40109100500,40109108213,48,11,24,13,1,15,32,8,3,37
40109100500,40109108215,57,2,16,39,8,20,29,1,4,52
40109100500,40109108216,35,2,25,8,4,16,15,0,1,34
40109100500,40109108217,43,3,25,15,2,10,31,2,3,38
40109100500,40109108218,91,11,51,29,1,34,56,4,4,83
40109100500,40109108219,66,4,42,20,2,16,48,1,6,59
40109100500,40109108220,71,6,42,23,5,18,48,3,2,66
40109100500,40109108221,35,6,26,3,2,11,22,2,3,30
40109100500,40109108301,31,8,13,10,7,18,6,2,3,26
40109100500,40109108302,75,14,36,25,4,30,41,0,5,70
40109100500,40109108303,70,15,38,17,7,14,49,4,6,60
40109100500,40109108304,51,4,32,15,4,20,27,0,1,50
40109100500,40109108307,64,12,29,23,7,29,28,7,5,52
40109100500,40109108309,30,9,15,6,6,15,9,4,3,23
40109100500,40109108310,40,6,22,12,1,23,16,2,2,36
40109100500,40109108313,80,23,39,18,9,35,36,0,2,78
40109100500,40109108314,30,10,5,15,1,21,8,3,2,25
40109100500,40109108315,82,20,37,25,9,32,41,5,3,74
40109100500,40109108316,69,3,37,29,3,22,44,1,3,65
40109100500,40109108317,21,1,16,4,0,8,13,0,0,21
40109100500,40109108318,65,8,29,28,4,30,31,5,0,60
40109100500,40109108402,36,2,27,7,0,11,25,0,1,35
40109100500,40109108403,45,1,32,12,1,18,26,6,6,33
40109100500,40109108404,45,3,21,21,9,15,21,1,1,43
40109100500,40109108504,73,18,33,22,7,26,40,0,10,63
40109100500,40109108506,36,3,23,10,2,9,25,3,1,32
40109100500,40109108507,14,0,2,12,1,2,11,0,1,13
40109100500,40109108508,14,2,8,4,1,4,9,1,1,12
40109100500,40109108511,45,6,27,12,4,13,28,1,1,43
40109100500,40109108512,27,2,17,8,1,12,14,0,2,25
40109100500,40109108513,36,11,14,11,4,7,25,0,2,34
40109100500,40109108514,52,3,26,23,6,17,29,2,2,48
40109100500,40109108515,49,4,24,21,3,13,33,1,4,44
40109100500,40109108519,33,2,13,18,3,9,21,0,3,30
40109100500,40109108520,28,5,8,15,2,1,25,2,0,26
40109100500,40109108521,19,0,13,6,0,9,10,1,0,18
