"work_tract","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate"
"40017301406",1335,447,622,266,424,648,263,0,18,35,57,45,25,545,38,0,23,1,101,9,14,4,168,0,216,36,0,1100,112,57,23,0,43,1219,116,155,287,275,171,648,687,0,0,0,0,0,0,0,0,0,0,665640327
"40017301407",542,123,271,148,140,254,148,0,70,0,20,0,23,137,0,4,4,3,26,0,65,1,178,0,0,11,0,460,31,33,4,0,14,508,34,53,131,142,93,258,284,0,0,0,0,0,0,0,0,0,0,463931137
"40017301408",156,36,81,39,38,77,41,0,5,0,37,0,0,0,35,0,0,0,3,14,17,4,27,0,0,14,0,144,2,6,3,0,1,147,9,12,34,47,27,110,46,0,0,0,0,0,0,0,0,0,0,282392866
"40017301409",1936,373,1123,440,394,605,937,0,0,0,16,2,37,40,1,12,38,9,10,0,6,1587,48,0,115,15,0,1764,44,59,26,2,41,1838,98,121,405,523,514,493,1443,0,0,0,0,0,0,0,0,0,0,363076542
"40017301410",1027,413,456,158,482,345,200,0,0,0,15,8,5,160,1,91,83,17,25,0,46,0,115,0,292,9,160,879,60,39,19,0,30,962,65,69,182,218,145,467,560,0,0,0,0,0,0,0,0,0,0,544614813
"40019892100",1400,426,743,231,404,533,463,6,14,0,10,97,53,21,1006,0,1,0,11,0,60,60,2,0,9,10,40,1127,98,100,15,1,59,1224,176,163,354,301,156,749,651,0,0,0,0,0,0,0,0,0,0,625298489
"40019892200",732,131,415,186,112,223,397,4,346,2,63,15,52,22,5,0,0,50,7,0,22,69,13,0,0,48,14,627,19,62,1,1,22,702,30,89,232,195,85,558,174,0,0,0,0,0,0,0,0,0,0,584956651
"40019892300",984,192,534,258,170,341,473,0,178,0,257,37,36,67,54,3,23,0,3,0,5,91,140,5,53,14,18,865,21,58,5,1,34,946,38,99,303,260,130,605,379,0,0,0,0,0,0,0,0,0,0,705982165
"40019892400",599,131,306,162,138,197,264,2,190,3,35,0,44,64,0,1,17,16,4,0,31,132,17,0,11,25,7,519,8,41,9,0,22,566,33,57,181,123,107,352,247,0,0,0,0,0,0,0,0,0,0,746324003
"40019892500",5171,941,3043,1187,733,1254,3184,0,238,7,163,2108,126,298,390,5,54,113,61,36,169,1056,65,5,138,109,30,4218,364,363,32,2,192,4871,300,459,1471,1477,823,3433,1738,0,0,0,0,0,0,0,0,0,0,1775040872
"40019892600",4875,1301,2523,1051,1354,1996,1525,27,82,27,165,170,60,794,65,35,114,37,413,1,256,110,1660,52,634,109,64,3903,322,392,105,4,149,4553,322,468,1131,1216,759,1951,2924,0,0,0,0,0,0,0,0,0,0,1492648006
"40019892700",497,90,275,132,136,188,173,7,70,0,86,22,0,39,16,0,13,21,3,0,62,7,2,0,9,20,120,415,17,38,5,1,21,465,32,84,121,142,60,342,155,0,0,0,0,0,0,0,0,0,0,726153084
"40019892800",664,127,352,185,190,321,153,0,4,0,32,10,13,167,0,15,0,12,0,0,0,155,205,0,23,26,2,506,72,50,7,0,29,634,30,81,185,166,105,286,378,0,0,0,0,0,0,0,0,0,0,443760218
"40019892900",3110,626,1679,805,662,1326,1122,16,280,39,190,62,126,394,11,111,330,49,208,0,199,7,304,40,282,60,402,2606,159,238,21,1,85,2944,166,283,816,875,510,1399,1711,0,0,0,0,0,0,0,0,0,0,1795211791
"40019893000",4230,1185,2170,875,1225,1938,1067,13,72,43,206,293,166,561,392,48,134,59,103,5,220,39,875,16,794,112,79,3335,384,299,86,0,126,3872,358,488,1015,1016,526,2076,2154,0,0,0,0,0,0,0,0,0,0,2097775576
"40019893100",1507,392,830,285,321,541,645,0,0,0,287,365,3,191,12,11,12,14,7,0,67,170,282,11,60,15,0,1229,99,102,17,2,58,1251,256,196,388,332,199,892,615,0,0,0,0,0,0,0,0,0,0,705982165
"40021977600",367,78,214,75,104,152,111,42,0,0,44,108,0,37,4,0,0,7,2,0,12,76,0,14,9,10,2,238,4,87,4,0,34,324,43,53,82,96,58,213,154,0,0,0,0,0,0,0,0,0,0,584956651
"40021977700",555,105,302,148,121,211,223,0,29,96,52,0,14,30,1,4,9,3,6,0,14,136,70,5,10,6,70,356,8,145,4,1,41,520,35,54,150,144,102,257,298,0,0,0,0,0,0,0,0,0,0,605127570
"40021977800",1491,507,678,306,682,639,170,0,0,12,68,6,1,617,13,12,14,20,10,0,28,2,330,0,173,24,161,916,58,401,17,0,99,1361,130,175,350,337,122,558,933,0,0,0,0,0,0,0,0,0,0,625298489
"40021977900",2712,830,1314,568,872,1135,705,21,0,8,88,59,21,49,0,9,3,12,1,11,41,1549,249,250,74,11,256,1643,89,766,37,0,177,2503,209,215,546,654,467,1115,1597,0,0,0,0,0,0,0,0,0,0,786665841
"40021978000",3396,833,1809,754,838,1597,961,0,0,96,40,26,17,150,5,36,195,129,127,84,30,702,368,52,180,191,968,1956,66,1144,16,0,214,3167,229,316,805,890,552,1278,2118,0,0,0,0,0,0,0,0,0,0,1351451573
"40021978100",2836,928,1404,504,940,1133,763,0,4,48,3,21,68,427,4,0,63,51,16,1,16,1,1566,2,474,40,31,1824,68,735,34,2,173,2644,192,217,684,652,355,1037,1799,0,0,0,0,0,0,0,0,0,0,1270767897
"40021978201",89,12,47,30,19,37,33,0,0,0,20,0,5,1,1,0,2,0,0,0,0,46,13,0,0,1,0,57,1,26,0,0,5,81,8,12,19,26,20,33,56,0,0,0,0,0,0,0,0,0,0,282392866
"40021978202",182,34,96,52,64,84,34,0,0,5,16,43,0,35,0,0,23,7,1,3,0,0,19,17,13,0,0,113,4,46,4,0,15,170,12,29,52,46,21,109,73,0,0,0,0,0,0,0,0,0,0,403418380
"40021978300",1378,294,725,359,318,777,283,867,19,0,58,26,17,110,0,0,31,1,21,0,8,135,19,25,30,4,7,868,57,362,30,2,59,1112,266,242,355,311,176,840,538,0,0,0,0,0,0,0,0,0,0,806836760
"40023966900",382,74,207,101,66,140,176,0,53,97,16,3,2,7,15,0,0,3,0,0,1,29,17,119,0,12,8,255,5,100,3,0,19,357,25,48,95,110,55,235,147,0,0,0,0,0,0,0,0,0,0,282392866
"40023967000",619,140,331,148,103,407,109,4,3,3,8,12,3,39,59,0,4,0,4,0,20,29,16,377,6,29,3,367,29,171,8,0,44,574,45,89,180,137,73,286,333,0,0,0,0,0,0,0,0,0,0,403418380
"40023967100",2449,503,1329,617,878,1071,500,0,13,73,73,9,10,262,39,27,111,116,94,0,14,246,811,6,204,194,147,1746,258,329,12,2,102,2345,104,253,679,645,369,837,1612,0,0,0,0,0,0,0,0,0,0,1654015358
"40023967200",389,84,227,78,104,159,126,0,23,0,11,35,67,23,110,0,3,0,0,0,0,0,22,0,5,63,27,291,44,37,1,0,16,369,20,52,88,113,52,276,113,0,0,0,0,0,0,0,0,0,0,423589299
"40023967300",293,52,154,87,70,146,77,5,0,0,38,49,6,19,9,0,6,0,16,0,0,103,12,0,16,0,14,234,8,40,4,0,7,273,20,40,89,72,40,137,156,0,0,0,0,0,0,0,0,0,0,403418380
"40025950100",252,60,116,76,69,98,85,104,15,0,7,1,2,1,15,0,24,0,3,0,0,46,1,0,17,2,14,235,2,9,2,1,3,190,62,36,71,42,43,127,125,0,0,0,0,0,0,0,0,0,0,322734704
"40025950300",402,91,186,125,125,196,81,54,0,7,38,17,19,57,7,4,6,0,8,0,1,61,41,0,40,12,30,377,4,7,7,1,6,314,88,53,77,129,52,184,218,0,0,0,0,0,0,0,0,0,0,685811246
"40027200100",3987,1152,2014,821,962,1562,1463,0,12,85,190,263,16,107,11,418,381,38,344,0,188,0,209,117,540,58,1010,3451,202,159,44,2,129,3789,198,295,833,1043,664,2141,1846,0,0,0,0,0,0,0,0,0,0,605127570
"40027200200",3317,676,1999,642,577,1357,1383,0,0,0,35,0,2,56,22,1,2,15,29,0,3,1,3033,0,69,49,0,2768,173,157,117,0,102,3139,178,207,636,982,816,858,2459,0,0,0,0,0,0,0,0,0,0,463931137
"40027200300",1144,246,627,271,221,471,452,0,4,3,272,126,14,101,12,9,57,16,113,2,45,0,214,5,136,8,7,984,59,42,20,0,39,1039,105,106,257,324,211,577,567,0,0,0,0,0,0,0,0,0,0,524443894
"40027200400",3070,667,1674,729,686,994,1390,0,2,35,81,11,17,303,0,61,112,2,67,0,25,2019,152,0,105,76,2,2647,144,134,44,2,99,2930,140,200,599,769,835,935,2135,0,0,0,0,0,0,0,0,0,0,524443894
"40027200500",1779,921,642,216,898,566,315,0,6,0,10,44,15,167,0,55,62,56,218,5,152,25,100,1,810,53,0,1414,111,128,66,3,57,1629,150,109,274,273,202,821,958,0,0,0,0,0,0,0,0,0,0,665640327
"40027200601",699,277,312,110,277,339,83,0,0,0,19,0,22,112,0,18,24,26,39,0,13,0,313,1,100,12,0,532,99,28,14,0,26,640,59,57,139,136,90,256,443,0,0,0,0,0,0,0,0,0,0,484102056
"40027200602",550,245,230,75,304,177,69,0,1,0,0,0,32,35,0,0,21,5,43,0,13,3,63,0,331,3,0,437,36,29,22,0,26,517,33,49,96,102,58,274,276,0,0,0,0,0,0,0,0,0,0,423589299
"40027200700",923,188,510,225,120,523,280,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,600,0,1,0,280,710,112,45,32,0,24,884,39,71,202,277,185,233,690,0,0,0,0,0,0,0,0,0,0,100854595
"40027200800",2143,639,1074,430,568,1108,467,0,6,0,38,0,9,606,24,0,41,43,32,0,23,0,702,15,242,106,256,1700,186,113,49,3,92,2003,140,206,501,493,304,847,1296,0,0,0,0,0,0,0,0,0,0,726153084
"40027200900",4136,1302,2064,770,1072,1742,1322,2,31,147,47,367,47,1600,4,2,125,57,314,59,105,3,761,58,278,108,21,3512,255,178,74,5,112,3862,274,346,819,986,683,2111,2025,0,0,0,0,0,0,0,0,0,0,927862274
"40027201000",2476,826,1247,403,868,975,633,14,0,0,78,19,33,458,3,1,96,171,158,43,427,12,521,19,359,56,8,2029,203,99,53,3,89,2271,205,243,475,576,356,1186,1290,0,0,0,0,0,0,0,0,0,0,827007679
"40027201101",1546,494,809,243,433,565,548,4,16,0,14,23,50,112,39,157,72,74,279,2,68,25,248,49,273,39,2,1263,118,66,51,4,44,1452,94,119,288,340,305,737,809,0,0,0,0,0,0,0,0,0,0,726153084
"40027201102",326,150,123,53,177,110,39,0,1,0,14,2,1,94,1,3,11,6,17,0,12,6,8,0,144,6,0,268,28,8,5,0,17,305,21,25,68,33,50,136,190,0,0,0,0,0,0,0,0,0,0,322734704
"40027201201",109,60,35,14,54,28,27,0,1,0,3,0,0,0,0,0,35,37,2,0,2,0,13,0,16,0,0,90,9,4,1,0,5,107,2,7,15,14,13,54,55,0,0,0,0,0,0,0,0,0,0,181538271
"40027201202",9595,3540,4155,1900,3721,3079,2795,0,1,0,0,0,0,51,0,43,1,0,11,1,223,8847,0,6,153,33,225,7902,611,349,441,10,282,9048,547,555,1380,1829,2291,4804,4791,0,0,0,0,0,0,0,0,0,0,363076542
"40027201203",1060,181,679,200,67,223,770,0,1,0,16,281,7,20,1,2,54,17,379,0,34,2,25,0,1,2,218,917,33,38,50,0,22,973,87,66,222,243,348,783,277,0,0,0,0,0,0,0,0,0,0,463931137
"40027201301",938,283,483,172,244,366,328,0,12,0,44,335,6,77,22,0,16,45,92,0,26,4,51,0,152,56,0,760,77,37,35,0,29,858,80,77,202,237,139,508,430,0,0,0,0,0,0,0,0,0,0,544614813
"40027201403",223,72,112,39,83,86,54,0,0,0,6,1,3,14,1,2,8,4,32,0,76,33,12,1,25,5,0,190,10,7,11,0,5,195,28,33,43,28,47,98,125,0,0,0,0,0,0,0,0,0,0,423589299
"40027201404",920,349,435,136,337,369,214,0,3,0,26,118,46,18,10,0,1,17,46,13,417,4,13,4,174,10,0,756,74,51,9,3,27,873,47,82,188,192,109,460,460,0,0,0,0,0,0,0,0,0,0,403418380
"40027201405",244,32,146,66,42,120,82,0,5,0,46,3,6,5,0,0,7,25,22,0,95,0,22,2,1,5,0,216,10,11,4,0,3,222,22,36,60,71,45,167,77,0,0,0,0,0,0,0,0,0,0,443760218
"40027201505",1327,441,627,259,494,489,344,0,99,0,48,16,21,72,0,7,47,49,165,0,247,136,143,50,178,49,0,1107,89,52,32,0,47,1257,70,79,247,292,268,613,714,0,0,0,0,0,0,0,0,0,0,927862274
"40027201507",3329,1534,1290,505,1548,1202,579,0,7,0,15,8,28,1222,0,34,104,38,145,40,225,9,414,2,981,57,0,2705,278,162,90,2,92,3040,289,255,563,582,395,1348,1981,0,0,0,0,0,0,0,0,0,0,1069058707
"40027201508",1818,838,728,252,842,743,233,0,10,0,13,0,9,675,0,1,63,21,38,0,17,9,140,0,766,56,0,1471,171,59,48,1,68,1632,186,142,307,351,180,825,993,0,0,0,0,0,0,0,0,0,0,423589299
"40027201509",5070,1426,2660,984,1218,1879,1973,0,27,0,334,789,683,871,24,11,12,26,111,4,59,344,281,861,345,218,70,3953,456,317,158,3,183,4696,374,481,1183,1231,749,2949,2121,0,0,0,0,0,0,0,0,0,0,827007679
"40027201510",2220,714,1144,362,513,879,828,8,9,74,133,167,81,322,3,2,32,98,232,123,199,154,162,82,276,63,0,1904,103,121,33,0,59,2060,160,181,438,508,379,1296,924,0,0,0,0,0,0,0,0,0,0,1048887788
"40027201602",207,46,121,40,55,93,59,0,0,0,20,66,35,23,17,0,3,0,4,0,1,20,0,15,0,3,0,173,12,10,6,0,6,183,24,32,54,51,24,99,108,0,0,0,0,0,0,0,0,0,0,262221947
"40027201603",1049,373,519,157,367,430,252,0,0,0,6,143,29,100,2,0,73,16,2,0,259,0,96,0,315,8,0,814,132,40,27,0,36,931,118,100,224,214,138,446,603,0,0,0,0,0,0,0,0,0,0,504272975
"40027201604",1760,818,668,274,744,812,204,0,0,0,46,5,17,743,1,290,66,4,65,0,5,0,80,9,366,63,0,1436,130,67,54,1,72,1633,127,124,324,319,175,868,892,0,0,0,0,0,0,0,0,0,0,403418380
"40027201607",568,185,294,89,223,211,134,4,3,0,40,0,37,52,0,53,4,30,24,0,33,0,68,9,182,29,0,441,82,20,9,0,16,507,61,61,107,131,84,291,277,0,0,0,0,0,0,0,0,0,0,463931137
"40027201609",307,92,139,76,106,138,63,0,1,0,59,0,9,45,0,0,1,12,23,0,22,39,67,0,28,1,0,251,22,14,9,0,11,276,31,29,59,60,67,156,151,0,0,0,0,0,0,0,0,0,0,383247461
"40027201610",693,204,347,142,229,194,270,0,124,0,109,2,8,8,0,0,5,6,50,0,14,325,22,0,15,5,0,598,42,33,5,1,14,650,43,44,137,157,151,413,280,0,0,0,0,0,0,0,0,0,0,322734704
"40027201611",103,32,57,14,45,39,19,33,2,0,8,0,13,9,5,0,0,4,16,0,3,0,7,0,0,3,0,93,3,2,3,0,2,96,7,10,21,25,15,54,49,0,0,0,0,0,0,0,0,0,0,242051028
"40027201612",472,188,214,70,190,164,118,0,2,0,26,0,3,66,0,68,12,12,47,0,16,0,99,4,106,11,0,392,37,19,3,1,20,420,52,40,77,107,60,249,223,0,0,0,0,0,0,0,0,0,0,463931137
"40027201700",1380,247,820,313,149,584,647,24,130,0,273,540,63,18,202,5,5,29,22,0,58,0,2,0,0,9,0,1192,66,77,12,2,31,1198,182,190,388,378,177,1152,228,0,0,0,0,0,0,0,0,0,0,403418380
"40027201801",1049,449,436,164,439,409,201,0,2,0,51,0,14,396,0,148,26,17,30,0,4,0,122,204,26,9,0,850,102,34,29,1,33,974,75,93,172,209,126,508,541,0,0,0,0,0,0,0,0,0,0,342905623
"40027201802",1540,531,724,285,622,639,279,0,2,0,19,1,9,175,0,0,54,33,52,0,67,11,838,26,249,4,0,1131,262,59,39,0,49,1394,146,144,296,370,199,411,1129,0,0,0,0,0,0,0,0,0,0,282392866
"40027201902",1139,338,557,244,307,549,283,2,3,0,26,0,26,233,5,4,109,3,309,0,8,2,276,0,119,14,0,942,80,38,36,1,42,1063,76,88,242,264,207,431,708,0,0,0,0,0,0,0,0,0,0,363076542
"40027201903",256,66,149,41,67,126,63,0,1,0,4,0,4,5,0,0,0,3,5,0,41,0,181,0,0,12,0,213,27,7,5,0,4,235,21,25,58,70,37,78,178,0,0,0,0,0,0,0,0,0,0,121025514
"40027201904",826,254,405,167,339,279,208,0,2,0,42,0,7,92,1,9,88,10,67,0,218,0,140,2,138,10,0,635,109,28,29,1,24,751,75,78,162,195,137,280,546,0,0,0,0,0,0,0,0,0,0,322734704
"40027202002",2528,605,1356,567,648,1135,745,0,42,0,201,262,103,248,3,2,4,31,420,0,882,5,59,23,206,37,0,2056,234,99,55,4,80,2279,249,283,656,621,363,1509,1019,0,0,0,0,0,0,0,0,0,0,625298489
"40027202004",1127,356,544,227,349,445,333,0,0,0,179,15,65,222,9,54,49,15,66,0,1,0,242,2,125,36,47,907,117,41,28,2,32,1046,81,118,224,234,195,557,570,0,0,0,0,0,0,0,0,0,0,564785732
"40027202005",1341,380,667,294,586,462,293,18,5,0,150,27,59,131,12,1,30,49,67,0,217,20,159,21,249,126,0,1118,117,38,27,0,41,1229,112,151,297,317,196,721,620,0,0,0,0,0,0,0,0,0,0,746324003
"40027202006",424,241,141,42,227,144,53,0,6,0,0,0,6,50,2,0,48,0,1,0,0,0,21,22,268,0,0,344,38,12,16,0,14,371,53,34,53,62,34,209,215,0,0,0,0,0,0,0,0,0,0,141196433
"40027202007",618,115,349,154,113,221,284,0,0,0,80,111,107,15,161,0,0,6,21,0,31,0,0,6,0,80,0,519,52,20,7,0,20,552,66,71,196,159,77,463,155,0,0,0,0,0,0,0,0,0,0,221880109
"40027202008",181,56,97,28,75,79,27,0,0,0,13,0,7,27,9,0,5,1,11,0,17,0,48,0,40,3,0,142,20,5,5,0,9,175,6,22,44,34,25,97,84,0,0,0,0,0,0,0,0,0,0,363076542
"40027202102",2060,558,1117,385,462,866,732,0,0,0,364,448,78,110,87,25,72,27,103,0,52,10,79,30,193,104,278,1631,231,93,28,0,77,1822,238,221,467,511,303,1338,722,0,0,0,0,0,0,0,0,0,0,907691355
"40027202104",1059,277,529,253,385,493,181,0,0,0,88,47,255,77,5,4,49,16,45,0,213,0,37,0,204,19,0,898,72,45,12,2,30,990,69,97,270,270,145,499,560,0,0,0,0,0,0,0,0,0,0,302563785
"40027202105",3047,389,1848,810,564,847,1636,0,1,0,15,0,0,42,75,0,16,0,4,2,7,2801,57,0,0,27,0,2697,87,116,40,0,107,2893,154,200,685,889,884,735,2312,0,0,0,0,0,0,0,0,0,0,342905623
"40027202106",2757,388,1610,759,361,874,1522,0,5,0,116,0,124,34,4,2,32,13,48,0,16,36,140,0,142,32,2013,2218,254,139,68,2,76,2566,191,206,606,891,666,920,1837,0,0,0,0,0,0,0,0,0,0,766494922
"40027202107",131,20,84,27,20,64,47,0,0,0,59,0,1,4,4,0,1,10,39,0,1,0,1,0,0,11,0,115,3,7,0,0,6,122,9,28,32,40,11,102,29,0,0,0,0,0,0,0,0,0,0,181538271
"40027202201",473,124,244,105,113,195,165,0,0,0,186,57,10,17,3,0,0,3,11,0,2,0,9,85,76,14,0,424,10,20,8,2,9,433,40,52,119,112,66,361,112,0,0,0,0,0,0,0,0,0,0,403418380
"40027202203",1018,358,507,153,252,427,339,0,0,0,295,25,192,188,28,0,10,20,50,0,29,0,8,1,157,15,0,851,75,41,18,3,30,885,133,120,237,191,112,620,398,0,0,0,0,0,0,0,0,0,0,342905623
"40027202205",326,50,202,74,57,155,114,0,6,1,18,38,6,4,1,8,3,49,26,0,20,0,128,0,0,18,0,268,30,9,7,2,10,284,42,50,75,96,55,167,159,0,0,0,0,0,0,0,0,0,0,463931137
"40027202206",1663,903,560,200,997,509,157,0,0,0,16,0,14,590,0,4,12,24,10,2,7,126,106,213,538,1,0,1342,159,63,35,0,64,1520,143,113,218,259,170,782,881,0,0,0,0,0,0,0,0,0,0,403418380
"40027202301",597,161,328,108,135,223,239,0,2,0,249,18,12,31,14,3,16,6,101,0,17,0,7,18,61,8,34,492,34,36,13,0,22,530,67,81,124,132,99,413,184,0,0,0,0,0,0,0,0,0,0,726153084
"40027202302",77,11,47,19,39,24,14,0,0,0,20,2,0,19,3,12,1,1,4,0,3,0,2,1,8,1,0,68,3,5,0,0,1,75,2,14,17,22,13,42,35,0,0,0,0,0,0,0,0,0,0,423589299
"40027202402",742,239,372,131,223,351,168,0,0,6,115,0,3,141,2,0,1,0,37,0,14,141,7,194,45,19,17,581,10,115,8,0,28,676,66,76,174,156,97,330,412,0,0,0,0,0,0,0,0,0,0,766494922
"40027202403",239,59,119,61,54,95,90,0,28,0,103,2,2,21,1,0,5,12,9,0,27,0,3,3,11,12,0,200,7,18,8,0,6,216,23,27,57,52,44,178,61,0,0,0,0,0,0,0,0,0,0,705982165
"40027202404",324,46,183,95,89,102,133,0,34,0,38,2,19,46,3,1,6,2,6,0,6,133,4,0,0,12,12,287,10,15,3,1,8,312,12,31,80,99,68,151,173,0,0,0,0,0,0,0,0,0,0,584956651
"40027202405",84,17,53,14,17,43,24,0,3,0,10,1,6,10,10,0,1,3,0,0,32,0,0,3,0,5,0,72,4,5,1,0,2,81,3,5,30,21,11,48,36,0,0,0,0,0,0,0,0,0,0,403418380
"40027202500",1334,337,696,301,427,498,409,0,121,0,62,67,37,131,0,0,54,8,17,7,55,317,268,10,114,20,46,1194,26,56,17,2,39,1260,74,109,327,325,236,609,725,0,0,0,0,0,0,0,0,0,0,988375031
"40027202600",971,169,547,255,173,420,378,0,0,12,22,1,3,42,0,0,0,0,0,0,2,174,166,0,26,1,522,809,51,60,16,0,35,917,54,88,257,268,189,422,549,0,0,0,0,0,0,0,0,0,0,302563785
"40029388100",953,213,474,266,255,391,307,8,58,1,19,59,4,128,36,2,57,4,13,8,7,199,131,0,62,9,148,756,23,128,0,0,46,920,33,83,273,224,160,435,518,0,0,0,0,0,0,0,0,0,0,806836760
"40029388200",249,44,150,55,78,128,43,29,26,6,1,0,0,30,0,0,0,0,0,0,25,51,73,0,0,0,8,190,3,47,3,0,6,238,11,30,71,75,29,87,162,0,0,0,0,0,0,0,0,0,0,242051028
"40031000100",164,37,89,38,78,70,16,0,0,0,23,0,18,37,0,0,1,15,0,0,4,0,29,0,32,5,0,118,20,8,12,1,5,147,17,29,43,32,23,65,99,0,0,0,0,0,0,0,0,0,0,342905623
"40031000200",61,19,34,8,31,22,8,0,0,0,0,1,0,27,0,0,1,0,0,0,15,0,0,0,15,2,0,42,10,4,1,0,4,57,4,7,20,9,6,16,45,0,0,0,0,0,0,0,0,0,0,121025514
"40031000300",1751,792,737,222,931,642,178,0,0,0,64,1,19,581,2,0,37,29,37,8,58,18,31,37,804,25,0,1276,281,73,45,2,74,1586,165,212,325,294,128,877,874,0,0,0,0,0,0,0,0,0,0,665640327
"40031000401",1376,626,554,196,657,583,136,0,0,0,22,13,0,450,0,12,56,28,23,0,4,0,203,0,509,56,0,989,228,59,36,4,60,1200,176,164,254,192,140,587,789,0,0,0,0,0,0,0,0,0,0,504272975
"40031000402",714,244,362,108,233,326,155,0,0,0,58,0,0,255,5,8,8,138,24,0,35,15,72,35,57,4,0,499,115,36,26,1,37,622,92,99,133,149,89,384,330,0,0,0,0,0,0,0,0,0,0,363076542
"40031000403",4636,1063,2611,962,696,1130,2810,0,3,0,100,2934,5,410,23,23,15,9,112,0,540,52,179,4,220,7,0,3415,747,200,103,20,151,4143,493,488,1247,1201,637,3370,1266,0,0,0,0,0,0,0,0,0,0,786665841
"40031000501",1440,433,773,234,330,824,286,0,0,0,34,10,5,32,1,0,97,8,564,1,289,13,277,27,74,7,1,896,405,51,26,8,54,1309,131,143,308,318,238,493,947,0,0,0,0,0,0,0,0,0,0,383247461
"40031000502",1686,315,915,456,372,636,678,0,1,0,30,8,52,55,40,0,27,21,39,0,15,393,880,0,107,18,0,1320,205,61,26,6,68,1552,134,126,384,470,391,569,1117,0,0,0,0,0,0,0,0,0,0,625298489
"40031000600",2151,542,1218,391,445,968,738,0,0,0,28,0,0,22,0,0,8,28,6,0,22,23,1773,34,203,2,2,1570,327,91,77,8,78,1924,227,188,422,565,434,586,1565,0,0,0,0,0,0,0,0,0,0,181538271
"40031000700",1922,799,826,297,903,838,181,0,2,0,3,0,4,778,0,1,42,6,56,0,127,14,208,7,635,39,0,1347,358,86,47,9,75,1717,205,201,380,348,194,867,1055,0,0,0,0,0,0,0,0,0,0,342905623
"40031000800",590,159,344,87,247,261,82,0,0,0,14,9,0,95,28,5,101,30,14,0,12,0,106,2,124,50,0,415,84,37,32,0,22,539,51,77,134,162,58,237,353,0,0,0,0,0,0,0,0,0,0,524443894
"40031000900",2702,403,1395,904,832,1273,597,0,0,0,22,0,11,80,12,13,70,48,9,0,6,2328,4,16,73,10,0,2055,435,101,31,10,70,2472,230,262,605,772,660,803,1899,0,0,0,0,0,0,0,0,0,0,302563785
"40031001000",450,137,213,100,174,196,80,0,0,0,20,3,5,17,0,4,53,9,54,0,45,0,164,4,65,7,0,335,80,16,7,1,11,401,49,46,96,102,69,118,332,0,0,0,0,0,0,0,0,0,0,484102056
"40031001100",394,106,211,77,138,182,74,1,0,0,40,0,0,143,0,0,0,9,8,0,18,0,95,0,74,6,0,257,81,30,11,1,14,339,55,45,98,94,51,160,234,0,0,0,0,0,0,0,0,0,0,443760218
"40031001400",1095,197,564,334,254,491,350,0,0,0,0,2,4,37,0,0,16,21,132,21,0,652,31,0,72,9,98,846,140,32,43,3,31,1022,73,96,226,311,265,525,570,0,0,0,0,0,0,0,0,0,0,282392866
"40031001500",607,158,342,107,179,328,100,0,0,0,15,6,35,94,0,0,11,13,9,0,21,0,214,0,46,20,123,446,99,29,13,1,19,546,61,65,159,150,75,239,368,0,0,0,0,0,0,0,0,0,0,484102056
"40031001600",264,44,164,56,49,130,85,0,0,0,41,6,0,14,67,0,47,4,0,0,16,4,19,0,9,8,29,189,45,9,9,1,11,243,21,28,59,76,57,122,142,0,0,0,0,0,0,0,0,0,0,363076542
"40031001700",424,127,223,74,156,208,60,0,0,0,21,0,14,68,0,0,4,2,26,0,37,25,80,0,79,68,0,315,63,28,6,2,10,376,48,53,85,102,57,231,193,0,0,0,0,0,0,0,0,0,0,625298489
"40031001901",455,45,257,153,18,210,227,0,0,0,8,0,0,26,0,0,0,0,7,0,22,0,7,0,0,1,384,110,14,313,6,2,10,440,15,21,167,117,105,137,318,0,0,0,0,0,0,0,0,0,0,100854595
"40031001902",3933,838,2213,882,699,1799,1435,1,0,222,666,198,144,305,194,25,184,31,28,51,417,0,12,283,361,64,747,2958,463,321,56,9,126,3543,390,483,1062,982,568,2599,1334,0,0,0,0,0,0,0,0,0,0,1351451573
"40031002001",779,254,370,155,265,363,151,0,0,0,39,0,2,6,10,1,38,9,15,0,24,21,55,0,197,19,343,577,118,43,13,1,27,694,85,94,166,162,103,279,500,0,0,0,0,0,0,0,0,0,0,504272975
"40031002003",102,20,61,21,14,71,17,0,0,0,38,0,0,15,14,0,1,2,2,0,24,0,1,0,0,5,0,83,5,7,2,0,5,98,4,14,36,20,12,80,22,0,0,0,0,0,0,0,0,0,0,342905623
"40031002004",258,102,102,54,129,110,19,2,1,0,10,0,0,71,5,80,5,0,14,0,2,0,0,3,56,9,0,202,26,14,5,0,11,232,26,21,61,44,30,127,131,0,0,0,0,0,0,0,0,0,0,403418380
